date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2026-03-17,XLE,58.13,0.0361,27.83,28.33,26.85,1.0551,0.9648,1.0179,25.45,29.74,25.17,1.1816,0.989,1.1686
2026-03-18,XLE,58.05,0.0361,27.29,29.16,28.04,1.04,1.0274,1.0685,26.62,29.57,27.72,1.0668,1.0414,1.1109
2026-03-19,XLE,58.97,0.0361,28.35,31.06,28.67,1.0835,1.0112,1.0956,28.32,30.4,26.59,1.1432,0.939,1.0734
2026-03-20,XLE,58.93,0.0362,32.66,29.24,28.1,1.0403,0.8604,0.895,28.71,28.87,27.88,1.0358,0.9709,1.0056
2026-03-23,XLE,59.63,0.0361,28.77,31.09,28.74,1.0815,0.9991,1.0805,26.98,30.41,26.49,1.148,0.9818,1.1271
2026-03-24,XLE,60.84,0.0362,29.74,30.81,28.81,1.0694,0.9688,1.036,28.06,31.06,26.8,1.159,0.9551,1.1069
2026-03-25,XLE,60.57,0.0362,27.93,29.3,27.65,1.0598,0.9899,1.049,27.18,30.67,25.94,1.1824,0.9543,1.1283
2026-03-26,XLE,61.52,0.0362,29.49,32.79,29.47,1.1126,0.9994,1.1119,28.59,30.78,24.96,1.2333,0.8731,1.0768
2026-03-27,XLE,62.56,0.0361,32.93,33.06,32.53,1.0163,0.9878,1.0039,29.02,32.54,29.24,1.1128,1.0077,1.1214
2026-03-30,XLE,61.96,0.036,33.23,35.55,32.92,1.0798,0.9908,1.07,31.77,32.71,29.05,1.126,0.9143,1.0295
2026-03-31,XLE,61.26,0.036,28.66,37.71,27.84,1.3547,0.9713,1.3158,28.02,32.23,27.12,1.1884,0.9679,1.1503
2026-04-01,XLE,58.97,0.0361,30.14,33.08,28.92,1.1436,0.9595,1.0972,26.98,30.13,26.94,1.1184,0.9985,1.1167
2026-04-02,XLE,59.25,0.0361,28.92,31.69,29.12,1.0882,1.007,1.0958,28.28,30.57,27.75,1.1019,0.9813,1.0812
2026-04-06,XLE,59.68,0.0362,29.4,34.38,29.47,1.1666,1.0024,1.1693,26.67,30.43,26.71,1.1391,1.0017,1.141
2026-04-07,XLE,60.16,0.0362,29.96,30.9,29.26,1.056,0.9765,1.0312,27.01,31.27,26.76,1.1686,0.9909,1.1579
2026-04-08,XLE,58.05,0.036,28.53,34.68,28.07,1.2354,0.984,1.2157,24.54,30.62,24.79,1.2353,1.0104,1.2481
2026-04-09,XLE,57.33,0.0359,28.07,28.58,30.04,0.9514,1.0702,1.0182,23.95,27.19,25.37,1.072,1.0592,1.1354
2026-04-10,XLE,56.94,0.0359,28.97,28.65,26.51,1.0808,0.9151,0.989,23.99,28.28,25.24,1.1201,1.0522,1.1786
2026-04-13,XLE,57.11,0.036,26.6,27.44,27.19,1.0091,1.0221,1.0314,23.01,28.93,24.88,1.1626,1.0817,1.2576
2026-04-14,XLE,55.95,0.0361,25.92,27.93,25.48,1.0964,0.983,1.0778,22.8,27.28,24.06,1.1339,1.0553,1.1966
2026-04-15,XLE,55.76,0.0361,27.66,26.14,30.84,0.8476,1.1149,0.9451,24.3,26.54,24.43,1.0866,1.0053,1.0924
2026-04-16,XLE,56.58,0.0361,26.99,27.57,29.12,0.9466,1.0788,1.0212,24.34,28.34,25.53,1.11,1.049,1.1645
2026-04-17,XLE,55.02,0.036,24.97,27.46,25.24,1.0881,1.011,1.1001,23.93,27.79,24.46,1.1361,1.0221,1.1612
2026-04-20,XLE,55.07,0.036,29.29,25.49,30.32,0.8407,1.0352,0.8703,25.57,27.41,25.1,1.0923,0.9815,1.0721
2026-04-21,XLE,55.87,0.036,31.55,30.34,29.11,1.0423,0.9226,0.9616,24.77,29.8,25.91,1.1501,1.0459,1.2029
2026-04-22,XLE,56.54,0.036,26.04,28.52,28.32,1.007,1.0877,1.0953,25.22,29.11,27.01,1.0775,1.0709,1.1539
2026-04-23,XLE,56.98,0.036,26.67,28.8,29.83,0.9657,1.1182,1.0798,25.24,28.79,26.36,1.0921,1.0445,1.1407
2026-04-24,XLE,56.87,0.0359,28.6,31.87,30.6,1.0415,1.0701,1.1145,25.36,29.52,25.96,1.137,1.0239,1.1642
2026-04-27,XLE,56.77,0.0359,30.86,28.15,29.33,0.9597,0.9503,0.9121,25.88,29.13,26.73,1.0898,1.033,1.1258
2026-04-28,XLE,57.71,0.0359,28.35,30.28,29.32,1.0326,1.0343,1.0681,25.48,28.84,26.03,1.108,1.0216,1.132
